Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
2014-09-04,2014-09-06,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sanjanak,0,1,1,0,0,1,1866,2,1568
2014-09-04,2014-09-06,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sunilrd,5,12,17,0,0,20,7354,8,48915
2014-09-04,2014-09-06,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,sanjanak,0,2,2,0,0,2,2513,3,4035
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,16,1,17,0,1,17,24642,2,10878
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,5,0,5,0,0,5,3322,5,2639
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,5,0,5,0,0,4,2405,7,4207
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,8,0,8,0,0,8,9536,3,7310
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,8,0,8,0,0,9,8900,3,7035
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,15,2,17,0,0,17,10285,6,13808
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,7,0,7,0,0,9,15698,2,2543
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,5421,3,1696
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,13,0,13,0,0,15,8164,6,9866
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,7,0,7,0,0,9,6566,4,6128
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,3,0,3,0,0,3,3066,4,1025
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,8,0,8,0,0,11,6089,5,5559
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,5,10693,1,1768
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,11,0,11,0,0,13,15107,3,7915
2014-09-04,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,1,0,1,0,0,1,2003,2,542
2014-09-04,2014-09-06,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,ashishk1,1,0,1,0,0,,,,74
2014-09-04,2014-09-06,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,sunilrd,1,0,1,1,0,,,,43
2014-09-05,2014-09-06,2014-09,AMR-EN-Mail-PIM-Tech-T1,SMB - Agents,dainva,1,0,1,0,0,1,235,15,5
2014-09-05,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,9,4,13,0,0,13,9718,5,15987
2014-09-05,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,6,0,6,0,0,10,2849,8,1295
2014-09-05,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,3,6028,2,3281
2014-09-05,2014-09-06,2014-09,SMB-Domains-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,72,50,1
2014-09-05,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,1,0,1,0,0,1,493,7,1126
2014-09-05,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,1430,5,2158
2014-09-05,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,9,0,9,0,0,10,3951,8,10736
2014-09-05,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,8,0,8,0,1,9,12371,2,9226
2014-09-05,2014-09-06,2014-09,SMB-EN-YahooStore-Tech-ET,SMB - Agents,shirink,0,1,1,0,0,1,7431,0,6721
2014-09-05,2014-09-06,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,0,1,1,0,0,,,,2404
2014-09-05,2014-09-06,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,13,1,14,0,0,,,,10035
2014-09-05,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,7,0,7,1,1,9,17914,1,3126
2014-09-05,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,12,0,12,0,0,12,2875,15,544
2014-09-05,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,636,6,210
2014-09-05,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,836,4,46
2014-09-05,2014-09-06,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,3,1329,8,1457
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,7,1,8,0,0,7,5023,6,5179
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,0,5,5,0,0,7,7595,2,11628
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,4,1,5,0,0,5,7330,2,7068
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,9,0,9,0,0,10,11470,3,11631
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,12,0,12,0,1,12,8777,5,14934
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,3,0,3,0,0,4,1222,9,3995
2014-09-05,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,3,1,4,0,0,4,8487,2,5597
2014-09-05,2014-09-06,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,eshanan,1,0,1,1,0,,,,35
2014-09-06,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,9,0,9,0,0,10,10008,3,9622
2014-09-06,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,0,21,21,0,0,21,9010,8,38899
2014-09-06,2014-09-06,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,8,0,8,0,0,8,4624,6,7253
2014-09-06,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,0,4,4,0,0,4,1547,9,9831
2014-09-06,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,25,25,0,1,25,11011,8,59568
2014-09-06,2014-09-06,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,5,5,0,1,5,14254,1,13070
2014-09-06,2014-09-06,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,0,2,2,0,0,,,,7656
2014-09-06,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,2,0,2,0,0,3,16119,0,799
2014-09-06,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,4,9475,1,2154
2014-09-06,2014-09-06,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,3,0,3,0,0,3,38,284,131
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,0,5,5,0,0,6,2663,7,17440
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,5,5,0,0,5,8157,2,17385
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,0,19,19,0,0,19,17903,4,65320
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,0,12,12,0,0,15,8791,5,29645
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,1,0,1,0,0,1,769,5,7
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,0,9,9,0,0,12,6723,5,23073
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,0,1,1,0,0,1,420,9,2601
2014-09-06,2014-09-06,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,0,9,9,0,0,10,27909,1,23437
2014-09-07,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,5,0,5,0,0,5,1210,15,4245
2014-09-07,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,20,0,20,0,0,19,10538,7,13398
2014-09-07,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bharath1,1,0,1,0,0,1,39,92,634
2014-09-07,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,0,2,2,0,0,2,1192,6,4762
2014-09-07,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,32,32,0,3,32,11313,10,85384
2014-09-07,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,20,20,0,6,19,25646,3,67139
2014-09-07,2014-09-13,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,deenavb,0,1,1,0,0,2,823,4,22923
2014-09-07,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,11,8,19,0,0,,,,35040
2014-09-07,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,9,0,9,0,0,9,11412,3,7180
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,0,5,5,0,0,5,16152,1,15918
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,0,25,25,0,1,26,18255,5,89919
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,0,19,19,0,0,21,26842,3,55877
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,18,18,0,0,18,12537,5,63859
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,1,30,31,0,0,31,27994,4,107575
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,0,14,14,0,0,14,7756,6,35091
2014-09-07,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,3,8,11,0,1,11,9466,4,26550
2014-09-07,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,ashishk1,1,0,1,0,0,,,,234
2014-09-07,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,raghavsa,1,0,1,1,0,,,,34
2014-09-08,2014-09-13,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,26,138,59
2014-09-08,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,11,0,11,0,0,11,8192,5,10041
2014-09-08,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,21,0,21,0,1,21,12170,6,16153
2014-09-08,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,7,0,7,0,0,7,5522,5,6895
2014-09-08,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,367,20,42
2014-09-08,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,154,23,227
2014-09-08,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,0,7,7,0,0,7,1124,22,18017
2014-09-08,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,7,1,8,0,0,8,956,30,5887
2014-09-08,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,2,24,26,0,1,26,10848,9,62602
2014-09-08,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,29,29,0,8,27,21122,5,92999
2014-09-08,2014-09-13,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,deenavb,0,2,2,0,0,2,1885,4,19410
2014-09-08,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,3,4,7,0,0,,,,11526
2014-09-08,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,4,0,4,0,0,4,4764,3,1285
2014-09-08,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,eshanan,4,0,4,0,0,4,117,123,299
2014-09-08,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,6,0,6,0,0,7,15416,1,3405
2014-09-08,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,1,0,1,0,0,1,2314,2,507
2014-09-08,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,raghavsa,1,0,1,0,0,1,3506,1,95
2014-09-08,2014-09-13,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,jaditya,0,1,1,0,0,1,1127,3,7967
2014-09-08,2014-09-13,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,4402,1,82
2014-09-08,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,4,1,5,0,0,5,3292,5,8330
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,0,1,1,0,0,4,10571,0,3371
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,0,15,15,0,0,16,5632,10,49467
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,0,14,14,0,0,14,12839,4,45119
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,10,10,0,0,10,10357,3,37392
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,0,33,33,0,1,34,81070,1,117140
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,8,3,11,0,0,11,5588,7,14137
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,0,17,17,0,0,18,17845,3,59461
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,17,1,18,0,0,18,13893,5,12792
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,536,7,418
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,2,12,14,0,0,15,16118,3,41804
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,0,6,6,0,0,7,7698,3,20170
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,7,0,7,0,0,4,1367,18,26
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,0,3,3,0,0,5,15140,1,11546
2014-09-08,2014-09-13,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,deenavb,1,0,1,0,1,,,,0
2014-09-08,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,ashishk1,1,0,1,1,0,,,,18
2014-09-09,2014-09-13,2014-09,AMR-EN-Mail-Plus-Billing-T1,SMB - Agents,jaditya,1,0,1,0,0,1,250,14,12
2014-09-09,2014-09-13,2014-09,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,deenavb,1,0,1,0,1,,,,0
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,amreenb,2,0,2,0,0,2,5685,1,1691
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,7,0,7,0,0,8,4709,5,5159
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,9,2,11,1,0,11,14064,3,11870
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,6,0,6,0,0,8,3414,6,3272
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,8,1,9,0,0,9,9624,3,11043
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,raghavsa,1,0,1,0,0,1,1399,3,845
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sanjanak,6,0,6,0,2,6,74,292,1200
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,1,664,5,408
2014-09-09,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,3,693,10,517
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-ET,SMB - Escalation Team,abduljab,1,2,3,0,0,2,845,13,7716
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,0,2,2,0,0,2,4341,2,3345
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,10,14,24,0,5,25,16304,5,37107
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,1,27,28,0,2,28,8423,12,60881
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,0,2,2,0,0,2,1963,4,3536
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,0,4,4,0,0,5,13405,1,8077
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,1,5,6,0,0,6,6266,3,9429
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,3,0,3,0,0,5,15786,1,1746
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,22,22,0,4,21,18789,4,46997
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,0,9,9,0,0,10,11687,3,16165
2014-09-09,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,suganyab,0,1,1,0,0,1,1271,3,1532
2014-09-09,2014-09-13,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,abduljab,2,0,2,0,0,2,73,99,976
2014-09-09,2014-09-13,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,shafath,1,0,1,0,0,1,442,8,845
2014-09-09,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,17,6,23,1,0,,,,40538
2014-09-09,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,14,1,15,0,0,,,,12534
2014-09-09,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,sunilrd,0,5,5,1,1,,,,33381
2014-09-09,2014-09-13,2014-09,SMB-Management-Tech-ET,SMB - Agents,sushimd,0,1,1,0,0,1,1682,2,7123
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,396,9,15
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,2,1698,2,746
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,1,1,2,0,0,2,4022,2,2186
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,jaditya,1,0,1,0,0,2,15838,0,415
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,6,0,6,0,0,5,20213,1,2258
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,suganyab,1,0,1,1,0,1,2294,2,60
2014-09-09,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,5
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,amreenb,0,2,2,0,0,2,1133,6,12141
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,ashishk1,1,1,2,0,0,2,3924,2,6779
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,2,3,5,0,5,7,512,35,23808
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,jaditya,0,4,4,0,0,4,2769,5,21107
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sanjanak,2,4,6,0,0,6,388,56,34441
2014-09-09,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,thahasee,0,3,3,0,0,3,3239,3,6386
2014-09-09,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,4,12,16,0,0,16,1011,57,63811
2014-09-09,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,sanjanak,2,0,2,0,0,2,190,38,272
2014-09-09,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,43,84,222
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,1,8,9,0,0,10,22244,1,20412
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,0,8,8,0,0,9,4754,6,16758
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,5,1,6,0,0,7,809,27,3593
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,1,17,18,0,0,18,11853,5,37143
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,0,12,12,0,1,13,15968,3,27306
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,12,12,0,0,13,8466,5,31516
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,0,19,19,0,0,19,13798,5,43057
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,15,7,22,0,0,24,9964,8,32455
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,0,20,20,0,1,21,25882,3,45130
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,dainva,2,2,4,0,0,4,6441,2,15987
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,7,6,13,0,0,13,17947,3,15229
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,3,919,12,1589
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jaditya,0,1,1,0,0,1,8123,0,2379
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,0,22,22,0,0,22,12941,6,39809
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,9,12,21,0,1,23,24598,3,36134
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,0,2,2,0,1,6,8221,1,4985
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,4,0,4,0,0,4,640,23,2828
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,3,2,5,0,0,4,2608,7,4068
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,6,1,7,0,0,8,5577,5,7919
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,5,13,18,0,0,19,8332,8,29499
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,suganyab,0,1,1,0,0,1,1922,2,1548
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,1,8,9,0,0,11,10724,3,19772
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,1,11,12,0,1,12,27298,2,24172
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,1,1,2,0,0,2,1872,4,2932
2014-09-09,2014-09-13,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,1
2014-09-09,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,deenavb,1,0,1,1,0,,,,158
2014-09-09,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,sanjanak,1,0,1,1,0,,,,10
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-ET,SMB - Agents,azmathm,1,0,1,1,0,1,77,47,148
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,23,157,3
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,21,2,23,0,0,22,13689,6,25136
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,8,0,8,0,0,8,2435,12,1903
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,10,1,11,0,1,14,8233,5,11434
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,494,15,103
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,17,212,130
2014-09-10,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,2,575,13,606
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,1,0,1,0,0,2,1436,3,107
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,44,10,54,0,16,58,12237,16,48138
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jaditya,4,6,10,0,0,10,25661,1,15032
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,50,144,321
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,5,5,0,0,5,1707,11,10749
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,1,9,10,0,1,10,21669,2,14702
